UserID,Group,Age,Gender,Location,Device,PageViews,ClickThroughRate,SessionDuration,FrequencyOfVisits,LastVisitDate,SignUps,Downloads,Purchases,FormSubmissions,NetPromoterScore,MostActiveTimeOfDay,ContentConsumed,UserJourneyPathway,FeatureInteraction,LayoutVariation,ColorScheme,CTAButton
451,Test,42,Female,North America,Tablet,3,0.1404460841987567,5.420883228421015,3,1/1/23 10:59,1,0,0,0,-8,Morning,Lifestyle,Search,None,Layout 1,Scheme 1,Button A
452,Test,22,Other,Africa,Tablet,6,0.44791876759340676,3.3750979854969456,2,3/10/23 18:33,0,0,0,1,4,Morning,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
453,Test,54,Male,North America,Desktop,7,0.9805768039869969,6.573493616852883,4,1/8/23 9:21,1,0,0,1,0,Evening,Educational,Homepage,None,Layout 1,Scheme 1,Button A
454,Test,62,Female,South America,Desktop,8,0.15470932839787765,6.005312072624581,2,3/4/23 4:42,1,1,0,0,7,Night,Lifestyle,Homepage,Feature C,Layout 1,Scheme 1,Button A
455,Test,67,Male,North America,Tablet,6,0.9318692822021294,4.883610011406903,7,3/11/23 7:28,0,0,0,0,-1,Morning,News,Homepage,None,Layout 1,Scheme 1,Button A
456,Test,41,Female,Europe,Desktop,1,0.7489411767388087,8.242721453248402,3,4/16/23 23:20,0,1,0,1,0,Morning,Educational,Direct,None,Layout 1,Scheme 1,Button A
457,Test,48,Female,South America,Tablet,6,0.11574155645476158,4.834322988671258,3,6/19/23 19:16,0,0,1,1,8,Morning,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
458,Test,43,Other,Asia,Mobile,6,0.8009566367230895,8.865670216692571,4,5/18/23 23:02,1,0,0,1,0,Morning,News,Homepage,None,Layout 1,Scheme 1,Button A
459,Test,38,Other,Africa,Mobile,10,0.6881650277568054,8.590856077394609,3,4/3/23 23:16,1,0,0,0,4,Afternoon,Educational,Homepage,Feature B,Layout 1,Scheme 1,Button A
460,Test,51,Other,South America,Desktop,4,0.7608481810352581,5.4883336507564815,1,4/11/23 16:32,0,0,0,1,-1,Night,News,Homepage,Feature C,Layout 1,Scheme 1,Button A
461,Test,55,Other,North America,Mobile,4,0.4354447098672497,5.952735549011061,4,5/6/23 4:18,0,0,0,0,7,Morning,Lifestyle,Homepage,Feature A,Layout 1,Scheme 1,Button A
462,Test,41,Other,Africa,Tablet,4,0.40685124961474894,0,3,3/11/23 11:30,0,0,0,0,-7,Afternoon,Educational,Search,Feature C,Layout 1,Scheme 1,Button A
463,Test,45,Female,Africa,Desktop,6,0.4170595760368133,4.8781160644257975,1,3/21/23 23:56,1,0,0,1,8,Morning,News,Ad Click,Feature C,Layout 1,Scheme 1,Button A
464,Test,47,Other,Oceania,Desktop,6,0.6121067105097884,5.827682402528051,5,6/12/23 21:24,1,0,0,1,10,Afternoon,Educational,Homepage,None,Layout 1,Scheme 1,Button A
465,Test,51,Female,Asia,Desktop,6,0.1104098270244478,0,3,4/8/23 18:55,0,1,0,1,-3,Afternoon,Lifestyle,Search,Feature C,Layout 1,Scheme 1,Button A
466,Test,69,Female,Oceania,Tablet,4,0.2068684282686274,6.708824016031464,1,5/28/23 2:10,0,1,0,0,-7,Evening,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
467,Test,69,Male,Europe,Desktop,5,0.1604478565830254,5.681299232482474,4,4/2/23 10:14,0,0,0,0,6,Night,Entertainment,Search,Feature C,Layout 1,Scheme 1,Button A
468,Test,40,Female,Europe,Tablet,8,0.20825606792892015,2.3567527585289922,0,4/12/23 7:46,0,0,0,0,-1,Night,Entertainment,Search,None,Layout 1,Scheme 1,Button A
469,Test,25,Female,North America,Mobile,3,0.9330551914304391,4.766743509053624,1,5/18/23 9:44,0,0,1,0,-9,Night,News,Direct,Feature C,Layout 1,Scheme 1,Button A
470,Test,59,Other,Europe,Desktop,7,0.056192176,5.1230022209867965,4,2/9/23 15:26,1,0,0,0,-4,Afternoon,Educational,Search,None,Layout 1,Scheme 1,Button A
471,Test,67,Female,Africa,Mobile,5,0.9201694505635042,3.154454843217474,5,3/6/23 12:21,1,1,0,0,4,Night,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
472,Test,27,Other,Oceania,Tablet,7,0.9481380494861665,3.4447381892203586,4,1/31/23 11:14,1,0,0,0,6,Evening,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
473,Test,18,Female,North America,Mobile,8,0.6531176439878345,6.252285880538997,4,5/30/23 21:36,0,0,0,0,3,Evening,Entertainment,Ad Click,Feature B,Layout 1,Scheme 1,Button A
474,Test,37,Female,Europe,Desktop,5,0.9866464092463006,6.289357825782055,2,5/8/23 2:47,0,1,0,1,7,Morning,News,Search,Feature A,Layout 1,Scheme 1,Button A
475,Test,54,Other,North America,Mobile,6,0.6716734529046843,4.429493321648484,5,2/17/23 2:46,0,0,0,0,2,Evening,Lifestyle,Direct,None,Layout 1,Scheme 1,Button A
476,Test,35,Male,Africa,Desktop,3,0.2693729290244615,5.973377401,2,5/1/23 5:37,0,0,0,1,7,Afternoon,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
477,Test,38,Female,Oceania,Mobile,5,0.18192445637549726,1.5584115800066605,2,4/25/23 15:10,0,1,0,1,8,Night,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
478,Test,66,Female,Africa,Mobile,2,0.8962818123809436,5.606449127685166,1,1/4/23 5:14,1,0,0,1,-5,Night,Lifestyle,Direct,Feature A,Layout 1,Scheme 1,Button A
479,Test,21,Other,South America,Mobile,2,0.36679287890589485,3.502792241542303,6,6/17/23 1:05,0,0,0,1,-3,Night,Educational,Homepage,None,Layout 1,Scheme 1,Button A
480,Test,60,Other,Europe,Mobile,6,0.7280642717705504,5.487612671175638,5,6/26/23 19:07,0,0,0,1,9,Evening,Entertainment,Search,None,Layout 1,Scheme 1,Button A
481,Test,19,Male,Europe,Desktop,3,0.25549263806967315,4.465764181343774,1,2/24/23 5:55,0,0,0,0,-10,Night,News,Search,None,Layout 1,Scheme 1,Button A
482,Test,38,Male,Asia,Mobile,4,0.605823274,4.220131911395662,2,1/18/23 5:49,1,1,0,1,-1,Evening,Entertainment,Search,Feature A,Layout 1,Scheme 1,Button A
483,Test,54,Male,Europe,Mobile,3,0.1486691778320156,5.160077443231537,2,3/13/23 2:35,1,0,1,0,-9,Evening,News,Homepage,Feature C,Layout 1,Scheme 1,Button A
484,Test,22,Female,North America,Mobile,7,0.4245669585866304,7.354378508617028,2,1/30/23 15:39,1,0,0,1,-1,Afternoon,News,Search,Feature B,Layout 1,Scheme 1,Button A
485,Test,34,Female,North America,Desktop,3,0.9952307891119746,0,1,6/11/23 20:31,1,0,1,1,-2,Afternoon,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
486,Test,66,Other,Oceania,Mobile,4,0.968127367,6.083552492814437,2,4/11/23 7:00,0,0,0,0,3,Afternoon,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
487,Test,65,Other,Africa,Mobile,4,0.27631922488202865,6.168535456772227,11,4/23/23 3:57,0,0,0,1,9,Night,News,Homepage,Feature A,Layout 1,Scheme 1,Button A
488,Test,28,Other,North America,Desktop,4,0.19128973529106252,6.003166465145942,3,3/31/23 5:08,0,0,0,1,10,Evening,Educational,Search,None,Layout 1,Scheme 1,Button A
489,Test,63,Male,Asia,Mobile,3,0.7151433274200323,4.0118542253197695,6,1/4/23 23:25,0,0,0,1,-2,Morning,Entertainment,Search,Feature B,Layout 1,Scheme 1,Button A
490,Test,58,Male,Africa,Tablet,3,0.4613821079878776,2.1462620402449857,2,6/14/23 6:53,0,0,0,0,-2,Night,Entertainment,Search,Feature B,Layout 1,Scheme 1,Button A
491,Test,48,Male,Africa,Mobile,3,0.1507906166856332,8.537924372248227,4,2/7/23 3:54,0,0,0,0,8,Night,Lifestyle,Ad Click,Feature C,Layout 1,Scheme 1,Button A
492,Test,45,Female,Africa,Tablet,6,0.40619238842025807,8.478549948747077,3,5/6/23 18:59,0,0,1,0,-10,Night,Educational,Direct,None,Layout 1,Scheme 1,Button A
493,Test,61,Female,Oceania,Mobile,3,0.026477058,4.230042544875554,4,4/20/23 15:12,0,0,0,0,-9,Night,Entertainment,Search,Feature A,Layout 1,Scheme 1,Button A
494,Test,49,Other,Europe,Mobile,8,0.1508756762102813,3.070749104057988,4,3/14/23 9:44,0,0,0,1,3,Afternoon,Educational,Direct,None,Layout 1,Scheme 1,Button A
495,Test,38,Male,North America,Desktop,4,0.780606517,4.663791049072972,4,6/7/23 1:59,0,0,0,0,3,Afternoon,News,Search,Feature C,Layout 1,Scheme 1,Button A
496,Test,24,Female,Europe,Tablet,4,0.4948293085404145,5.364541879451524,3,2/9/23 13:39,0,1,0,0,-5,Evening,Entertainment,Ad Click,Feature C,Layout 1,Scheme 1,Button A
497,Test,27,Male,South America,Mobile,7,0.7803020967661392,6.258989728765508,1,4/2/23 5:31,0,0,0,1,-1,Night,News,Direct,Feature A,Layout 1,Scheme 1,Button A
498,Test,45,Female,Africa,Mobile,4,0.07725569,4.078530495951774,3,1/11/23 6:04,0,1,0,0,-9,Morning,Educational,Direct,Feature B,Layout 1,Scheme 1,Button A
499,Test,65,Male,South America,Mobile,2,0.007287515,4.1564748756777625,5,1/5/23 17:23,1,0,0,1,2,Night,Educational,Ad Click,Feature A,Layout 1,Scheme 1,Button A
500,Test,53,Female,Europe,Mobile,5,0.764002135,5.898275953862725,6,2/10/23 2:21,0,0,0,0,3,Afternoon,Lifestyle,Ad Click,None,Layout 1,Scheme 1,Button A
501,Test,37,Female,North America,Mobile,6,0.42336010432286353,1.0474348593179026,3,6/27/23 17:06,0,0,0,1,-2,Night,Lifestyle,Ad Click,Feature C,Layout 1,Scheme 1,Button A
502,Test,30,Female,Africa,Tablet,7,0.9697040890999405,3.352775201234466,1,4/20/23 13:54,1,1,0,1,10,Morning,Educational,Homepage,Feature A,Layout 1,Scheme 1,Button A
503,Test,36,Female,South America,Desktop,1,0.33053308482302435,3.7790780530895214,5,1/3/23 6:54,1,0,0,0,-3,Morning,Educational,Direct,Feature A,Layout 1,Scheme 1,Button A
504,Test,67,Other,Oceania,Desktop,7,0.3207820821386621,4.264939345143418,3,6/11/23 22:18,0,0,0,0,9,Afternoon,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
505,Test,28,Male,South America,Tablet,4,0.8089825815706927,3.5090013182570448,4,6/9/23 14:55,0,0,0,1,-1,Morning,News,Search,Feature C,Layout 1,Scheme 1,Button A
506,Test,52,Female,Africa,Desktop,4,0.1882072127115142,9.814658013508314,2,2/5/23 3:14,0,0,0,1,-4,Afternoon,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
507,Test,51,Female,Asia,Desktop,4,0.5885933625777596,7.212675169402537,3,1/18/23 7:22,1,0,0,1,7,Evening,Entertainment,Search,None,Layout 1,Scheme 1,Button A
508,Test,61,Male,Africa,Tablet,7,0.2789289658330575,9.821691467042754,2,2/16/23 21:47,0,0,0,0,-10,Night,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
509,Test,21,Female,Oceania,Desktop,5,0.037180777,5.580853145576356,3,1/4/23 2:51,0,0,0,0,-3,Night,Entertainment,Direct,Feature A,Layout 1,Scheme 1,Button A
510,Test,30,Female,Oceania,Mobile,4,0.906204272,4.936145630333751,2,6/5/23 16:41,1,0,0,1,7,Morning,Educational,Homepage,None,Layout 1,Scheme 1,Button A
511,Test,54,Male,South America,Desktop,3,0.36941326164508514,4.620391267810087,4,2/20/23 11:23,0,0,0,0,10,Evening,Lifestyle,Homepage,Feature B,Layout 1,Scheme 1,Button A
512,Test,19,Other,Europe,Desktop,9,0.7900639175056074,2.679016831511544,0,2/13/23 1:28,0,0,0,1,2,Afternoon,Educational,Ad Click,Feature B,Layout 1,Scheme 1,Button A
513,Test,67,Other,Europe,Mobile,9,0.8224194219839635,7.208612940884885,1,2/2/23 23:22,1,0,0,1,4,Afternoon,Educational,Direct,None,Layout 1,Scheme 1,Button A
514,Test,18,Female,South America,Tablet,5,0.681451551,4.155405846117218,3,6/23/23 5:12,0,0,0,1,0,Night,Educational,Homepage,None,Layout 1,Scheme 1,Button A
515,Test,57,Other,Europe,Mobile,4,0.6264397017939068,5.260212518538519,4,5/24/23 13:23,0,0,0,0,7,Afternoon,News,Ad Click,Feature B,Layout 1,Scheme 1,Button A
516,Test,42,Other,Europe,Tablet,8,0.18362896748951207,5.791841282116726,3,4/2/23 12:17,0,0,1,1,-7,Morning,News,Direct,Feature C,Layout 1,Scheme 1,Button A
517,Test,54,Female,Asia,Mobile,2,0.4056159616179551,4.676491954770723,0,4/14/23 17:20,0,0,0,1,-6,Afternoon,Entertainment,Homepage,Feature C,Layout 1,Scheme 1,Button A
518,Test,53,Female,South America,Tablet,5,0.512042408,7.064421591,2,3/29/23 15:08,1,0,0,0,6,Night,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
519,Test,23,Other,North America,Mobile,7,0.8892963101562158,1.509825613470019,3,3/16/23 21:21,0,1,1,0,0,Evening,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
520,Test,24,Female,Asia,Mobile,2,0.5210702554389458,5.496256186154705,0,3/7/23 13:58,1,1,0,0,-4,Evening,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
521,Test,21,Female,South America,Mobile,2,0.48519689543208233,6.002018535175052,4,1/21/23 1:51,0,0,0,0,1,Evening,Entertainment,Search,Feature B,Layout 1,Scheme 1,Button A
522,Test,52,Other,Europe,Tablet,7,0.38371098605915954,2.8207502972194836,2,5/4/23 13:25,0,0,0,0,2,Afternoon,News,Search,Feature B,Layout 1,Scheme 1,Button A
523,Test,58,Male,Europe,Tablet,4,0.8648142788864431,7.5836560524196015,4,5/9/23 16:42,0,0,0,1,1,Afternoon,Entertainment,Search,Feature C,Layout 1,Scheme 1,Button A
524,Test,51,Other,North America,Tablet,5,0.9336381384869569,5.250829052473986,3,3/22/23 14:13,0,0,0,0,2,Afternoon,News,Ad Click,None,Layout 1,Scheme 1,Button A
525,Test,46,Other,Europe,Desktop,3,0.1143761815133838,3.112358697668925,3,2/3/23 20:07,1,0,0,0,2,Evening,Educational,Direct,None,Layout 1,Scheme 1,Button A
526,Test,22,Other,North America,Desktop,5,0.38379230334422987,6.039524188142732,0,3/28/23 3:27,0,0,0,0,6,Morning,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
527,Test,44,Female,Europe,Mobile,1,0.9547797399797089,6.627400696325952,2,5/30/23 17:02,0,1,0,0,1,Night,Lifestyle,Search,Feature C,Layout 1,Scheme 1,Button A
528,Test,50,Other,Africa,Mobile,7,0.4233566939128326,3.9247394065873458,4,2/3/23 14:47,0,0,0,0,10,Night,Lifestyle,Homepage,None,Layout 1,Scheme 1,Button A
529,Test,63,Female,Africa,Mobile,4,0.2470348768246552,5.493469369135785,5,2/26/23 8:36,0,0,0,1,-9,Night,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
530,Test,69,Male,Europe,Mobile,3,0.804653975,3.6055108698976905,5,5/2/23 6:44,1,0,0,1,-6,Morning,Entertainment,Direct,Feature A,Layout 1,Scheme 1,Button A
531,Test,27,Other,North America,Mobile,2,0.41233888865466384,6.8073761706303095,3,2/19/23 12:29,1,0,0,0,-8,Afternoon,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
532,Test,23,Male,North America,Desktop,5,0.7617064129671405,1.5975008965214665,1,2/1/23 11:46,0,1,1,0,7,Afternoon,Educational,Search,Feature B,Layout 1,Scheme 1,Button A
533,Test,51,Other,Asia,Mobile,5,0.5965599549390426,5.298035040683615,4,3/1/23 13:12,1,1,0,0,-1,Morning,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
534,Test,25,Female,Africa,Desktop,7,0.32539062895641024,8.302908401663142,1,3/9/23 15:45,1,0,0,1,2,Evening,News,Homepage,Feature C,Layout 1,Scheme 1,Button A
535,Test,48,Male,Oceania,Desktop,6,0.18967484609561236,4.3994149636024495,0,6/7/23 7:35,0,0,0,0,9,Night,Entertainment,Search,None,Layout 1,Scheme 1,Button A
536,Test,26,Other,Oceania,Mobile,8,0.13880376810900952,6.256424164551549,1,1/28/23 20:31,0,0,0,0,0,Night,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
537,Test,38,Male,Asia,Tablet,8,0.10369508135526351,4.842040171202591,4,1/20/23 18:27,1,0,0,0,8,Afternoon,Educational,Ad Click,Feature A,Layout 1,Scheme 1,Button A
538,Test,25,Female,North America,Desktop,4,0.618830664,3.8701387075057347,4,6/21/23 6:58,0,0,1,1,1,Morning,Lifestyle,Ad Click,Feature A,Layout 1,Scheme 1,Button A
539,Test,21,Female,Europe,Desktop,2,0.3035384513021052,7.272537104635649,0,3/9/23 13:45,0,0,0,0,-1,Night,Lifestyle,Direct,Feature B,Layout 1,Scheme 1,Button A
540,Test,39,Other,Africa,Tablet,4,0.7398804755076593,4.718057026124695,5,6/4/23 18:03,1,0,0,0,6,Evening,News,Homepage,None,Layout 1,Scheme 1,Button A
541,Test,45,Other,South America,Desktop,4,0.1509264039397411,6.486718786,4,4/21/23 12:31,1,0,0,1,6,Afternoon,Educational,Homepage,Feature B,Layout 1,Scheme 1,Button A
542,Test,62,Male,Europe,Tablet,4,0.002216461,4.067654841097234,5,4/6/23 15:57,0,0,0,1,-10,Afternoon,Entertainment,Homepage,Feature A,Layout 1,Scheme 1,Button A
543,Test,21,Female,North America,Mobile,6,0.32418628176806297,7.022298194562147,3,2/26/23 10:50,0,0,0,1,10,Afternoon,News,Search,Feature C,Layout 1,Scheme 1,Button A
544,Test,56,Female,Oceania,Mobile,4,0.8507244267581322,4.737056911550347,6,2/5/23 3:07,0,0,0,1,-3,Afternoon,Entertainment,Ad Click,Feature A,Layout 1,Scheme 1,Button A
545,Test,38,Other,Africa,Mobile,5,0.5624131497186637,4.4410551940424305,3,1/15/23 3:29,0,0,0,1,-2,Evening,News,Homepage,None,Layout 1,Scheme 1,Button A
546,Test,25,Female,Oceania,Desktop,3,0.21826350056707888,3.8840885320005487,2,6/2/23 21:13,0,0,0,0,-5,Afternoon,Educational,Homepage,Feature C,Layout 1,Scheme 1,Button A
547,Test,37,Female,North America,Tablet,5,0.13624706570193745,0,1,6/18/23 0:06,0,0,0,0,-2,Evening,Entertainment,Search,None,Layout 1,Scheme 1,Button A
548,Test,49,Female,Oceania,Tablet,4,0.007444144,6.325654812674371,2,2/1/23 11:31,0,0,0,0,-8,Afternoon,Entertainment,Search,Feature C,Layout 1,Scheme 1,Button A
549,Test,18,Male,Oceania,Desktop,5,0.4973259035723244,4.018372325034053,2,1/28/23 8:54,0,0,0,1,-1,Evening,News,Search,Feature A,Layout 1,Scheme 1,Button A
550,Test,23,Male,North America,Tablet,9,0.052492451,5.579895623701729,4,1/5/23 13:54,0,0,0,1,3,Morning,News,Search,Feature A,Layout 1,Scheme 1,Button A
551,Test,45,Male,South America,Desktop,3,0.20362336632800448,4.808660969839219,1,5/29/23 16:45,0,1,0,1,-5,Afternoon,Educational,Search,Feature A,Layout 1,Scheme 1,Button A
552,Test,61,Female,North America,Desktop,6,0.5550027716119115,5.874510552736308,2,6/13/23 23:30,0,0,0,0,5,Morning,Lifestyle,Homepage,Feature C,Layout 1,Scheme 1,Button A
553,Test,48,Other,Oceania,Desktop,4,0.044462651,2.9123972355653454,3,2/6/23 22:32,0,0,0,0,2,Afternoon,Educational,Ad Click,Feature C,Layout 1,Scheme 1,Button A
554,Test,27,Other,North America,Mobile,11,0.22984601430107976,4.717064356065332,4,4/30/23 20:45,0,1,1,1,8,Afternoon,News,Direct,None,Layout 1,Scheme 1,Button A
555,Test,37,Other,North America,Tablet,2,0.013574110145383567,5.088678690498515,3,4/6/23 7:36,1,0,0,1,-6,Night,Lifestyle,Ad Click,Feature A,Layout 1,Scheme 1,Button A
556,Test,25,Male,South America,Tablet,12,0.5333828860756047,4.887956358082357,4,6/2/23 23:38,1,0,0,1,-1,Afternoon,Entertainment,Homepage,Feature B,Layout 1,Scheme 1,Button A
557,Test,39,Female,Asia,Desktop,2,0.1265700490644811,4.088130847345026,5,6/21/23 0:52,0,0,0,1,-6,Morning,Entertainment,Direct,Feature C,Layout 1,Scheme 1,Button A
558,Test,55,Male,North America,Mobile,5,0.059575785,1.1501176972290268,2,5/2/23 8:44,0,1,0,1,-10,Afternoon,News,Search,Feature C,Layout 1,Scheme 1,Button A
559,Test,46,Male,North America,Desktop,2,0.3684830104482181,0.8853265602622136,4,5/4/23 4:56,0,0,0,0,4,Evening,Entertainment,Homepage,Feature A,Layout 1,Scheme 1,Button A
560,Test,26,Other,Europe,Desktop,5,0.7159566484006854,4.933161171606046,3,2/27/23 18:51,1,0,0,0,6,Morning,Educational,Ad Click,None,Layout 1,Scheme 1,Button A
561,Test,61,Other,Africa,Desktop,4,0.8617159873377845,5.186120616178454,3,3/28/23 7:05,0,0,1,0,5,Morning,Lifestyle,Ad Click,Feature A,Layout 1,Scheme 1,Button A
562,Test,64,Female,Africa,Tablet,8,0.7702302547996037,7.708363315760384,6,1/23/23 9:51,0,0,0,1,10,Afternoon,Educational,Direct,Feature A,Layout 1,Scheme 1,Button A
563,Test,18,Male,Africa,Tablet,6,0.18288200412056488,4.973558828828435,2,2/23/23 4:05,0,0,0,0,-7,Night,News,Direct,Feature C,Layout 1,Scheme 1,Button A
564,Test,58,Female,Oceania,Mobile,9,0.7308765954153807,5.208861211592305,3,6/20/23 0:56,0,0,0,0,2,Night,Entertainment,Direct,Feature A,Layout 1,Scheme 1,Button A
565,Test,69,Male,Africa,Desktop,5,0.34344431630947747,5.546340511260938,4,5/2/23 14:37,0,0,0,0,4,Afternoon,Lifestyle,Search,Feature B,Layout 1,Scheme 1,Button A
566,Test,56,Female,Africa,Desktop,5,0.19053693863483334,2.8665433081611096,0,6/13/23 15:09,1,0,1,1,7,Evening,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
567,Test,43,Male,Europe,Tablet,4,0.6304074988204182,2.2787632917626226,3,4/20/23 20:45,0,0,0,1,-7,Night,News,Homepage,Feature B,Layout 1,Scheme 1,Button A
568,Test,28,Female,South America,Desktop,6,0.29967080807955615,4.243091047892838,2,3/24/23 4:39,0,0,0,0,-2,Afternoon,News,Search,None,Layout 1,Scheme 1,Button A
569,Test,69,Male,Africa,Mobile,6,0.002688857,7.981128355589312,1,6/7/23 5:05,1,0,0,0,4,Night,News,Search,Feature B,Layout 1,Scheme 1,Button A
570,Test,52,Male,Europe,Mobile,2,0.8264034289976852,7.685920408516403,5,4/29/23 11:23,1,0,0,0,-4,Afternoon,Entertainment,Search,Feature A,Layout 1,Scheme 1,Button A
571,Test,41,Other,Europe,Mobile,8,0.19829499920028948,3.4381445338750973,1,6/9/23 0:32,1,1,0,1,6,Morning,Educational,Homepage,Feature C,Layout 1,Scheme 1,Button A
572,Test,50,Male,North America,Desktop,4,0.2426675491165734,4.375083429106983,6,2/16/23 14:52,0,0,1,1,-6,Morning,News,Search,Feature B,Layout 1,Scheme 1,Button A
573,Test,37,Other,Africa,Tablet,2,0.42178331052535323,5.320608274235127,1,4/2/23 3:29,1,0,1,1,5,Night,Educational,Homepage,Feature A,Layout 1,Scheme 1,Button A
574,Test,44,Female,Oceania,Tablet,2,0.6928225387152196,6.432673897576269,3,6/25/23 6:39,0,0,0,0,8,Morning,Lifestyle,Ad Click,Feature B,Layout 1,Scheme 1,Button A
575,Test,32,Other,Europe,Desktop,7,0.357685466,3.9443336930725774,2,5/26/23 15:45,0,0,0,0,-2,Evening,Entertainment,Ad Click,Feature A,Layout 1,Scheme 1,Button A
576,Test,50,Male,Europe,Desktop,7,0.9967020853286509,3.276468147405018,5,4/14/23 8:05,0,0,0,0,-2,Evening,Entertainment,Search,Feature B,Layout 1,Scheme 1,Button A
577,Test,69,Other,Europe,Tablet,8,0.6248503319072494,5.141461265309348,3,6/25/23 7:21,1,0,0,0,-7,Morning,Lifestyle,Direct,Feature C,Layout 1,Scheme 1,Button A
578,Test,24,Other,Europe,Mobile,11,0.11227590722494185,6.015651627331281,1,2/3/23 18:55,0,1,0,0,-9,Night,Entertainment,Direct,None,Layout 1,Scheme 1,Button A
579,Test,51,Female,Asia,Mobile,4,0.41851091774232785,6.0686938948009095,2,5/13/23 20:16,0,0,0,1,-2,Evening,Lifestyle,Homepage,Feature B,Layout 1,Scheme 1,Button A
580,Test,62,Other,Europe,Mobile,5,0.6104122435005064,10.584103655561565,5,5/30/23 15:28,1,1,0,1,2,Afternoon,Entertainment,Ad Click,None,Layout 1,Scheme 1,Button A
581,Test,68,Female,South America,Mobile,3,0.9763014355325282,7.216085508,2,4/16/23 18:12,0,0,0,0,-1,Evening,News,Search,Feature C,Layout 1,Scheme 1,Button A
582,Test,63,Female,South America,Desktop,5,0.7295972748579238,6.254466962857587,1,5/22/23 17:02,1,0,0,1,-10,Morning,Entertainment,Homepage,None,Layout 1,Scheme 1,Button A
583,Test,59,Other,Oceania,Mobile,8,0.7482760297581147,4.451735338,4,6/6/23 18:26,0,0,0,0,-5,Night,Entertainment,Direct,Feature B,Layout 1,Scheme 1,Button A
584,Test,22,Male,Africa,Tablet,7,0.5251291425998723,6.143963371067582,3,6/10/23 12:56,0,0,0,0,-7,Night,Educational,Ad Click,Feature B,Layout 1,Scheme 1,Button A
